2026-03-22 10:34:57,729 - LOG INITIALIZED
2026-03-22 10:36:21,790 - EXIT                | face_id=d7dd0e26 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/d7dd0e26_10-03-40-429247.jpg
2026-03-22 10:36:21,790 - EXIT                | face_id=94bb8cef | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/94bb8cef_10-03-40-439138.jpg
2026-03-22 10:36:21,790 - EXIT                | face_id=94bb8cef | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/94bb8cef_10-03-40-648701.jpg
2026-03-22 10:36:21,791 - EXIT                | face_id=94bb8cef | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/94bb8cef_10-03-40-862206.jpg
2026-03-22 10:36:21,791 - EXIT                | face_id=ce0c9b40 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/ce0c9b40_10-03-42-926918.jpg
2026-03-22 10:36:21,791 - EXIT                | face_id=ce0c9b40 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/ce0c9b40_10-03-43-731952.jpg
2026-03-22 10:36:21,791 - EXIT                | face_id=ce0c9b40 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/ce0c9b40_10-03-44-368296.jpg
2026-03-22 10:36:21,791 - EXIT                | face_id=ce0c9b40 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/ce0c9b40_10-03-45-919751.jpg
2026-03-22 10:36:21,792 - EXIT                | face_id=92f16944 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/92f16944_10-03-48-610128.jpg
2026-03-22 10:36:21,792 - ENTRY               | face_id=35952878 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/35952878_10-04-10-593213.jpg
2026-03-22 10:36:21,792 - ENTRY               | face_id=35952878 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/35952878_10-04-12-161157.jpg
2026-03-22 10:36:21,792 - EXIT                | face_id=35952878 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/35952878_10-04-13-248319.jpg
2026-03-22 10:36:21,792 - EXIT                | face_id=35952878 | video=record_20250620_183903.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/35952878_10-04-13-257292.jpg
2026-03-22 10:36:21,793 - ENTRY               | face_id=a05a4fcb | video=record_20250620_184049.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/a05a4fcb_10-05-22-891824.jpg
2026-03-22 10:36:21,793 - ENTRY               | face_id=e25adba3 | video=record_20250620_184049.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/e25adba3_10-05-25-657870.jpg
2026-03-22 10:36:21,793 - EXIT                | face_id=a05a4fcb | video=record_20250620_184049.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/a05a4fcb_10-05-30-652704.jpg
2026-03-22 10:36:21,793 - EXIT                | face_id=e25adba3 | video=record_20250620_184049.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/e25adba3_10-05-31-951245.jpg
2026-03-22 10:36:21,793 - ENTRY               | face_id=2034a560 | video=record_20250620_184302.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/2034a560_10-06-20-757227.jpg
2026-03-22 10:36:21,794 - ENTRY               | face_id=b84b72f7 | video=record_20250620_184302.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b84b72f7_10-06-27-389893.jpg
2026-03-22 10:36:21,794 - EXIT                | face_id=2034a560 | video=record_20250620_184302.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/2034a560_10-06-33-753263.jpg
2026-03-22 10:36:21,794 - EXIT                | face_id=b84b72f7 | video=record_20250620_184302.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b84b72f7_10-06-34-420398.jpg
2026-03-22 10:36:21,794 - ENTRY               | face_id=bafdd144 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/bafdd144_10-07-51-302338.jpg
2026-03-22 10:36:21,794 - ENTRY               | face_id=da723d1f | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/da723d1f_10-07-55-837717.jpg
2026-03-22 10:36:21,795 - ENTRY               | face_id=c3d531a6 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/c3d531a6_10-07-56-984271.jpg
2026-03-22 10:36:21,795 - ENTRY               | face_id=abdf60fe | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/abdf60fe_10-07-58-776323.jpg
2026-03-22 10:36:21,795 - ENTRY               | face_id=69c8145c | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/69c8145c_10-08-01-179896.jpg
2026-03-22 10:36:21,795 - ENTRY               | face_id=6c896ce1 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/6c896ce1_10-08-02-124623.jpg
2026-03-22 10:36:21,795 - ENTRY               | face_id=d67cdfdc | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/d67cdfdc_10-08-03-183967.jpg
2026-03-22 10:36:21,796 - ENTRY               | face_id=d67cdfdc | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/d67cdfdc_10-08-04-249153.jpg
2026-03-22 10:36:21,796 - ENTRY               | face_id=d20d9f00 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/d20d9f00_10-08-09-365964.jpg
2026-03-22 10:36:21,796 - EXIT                | face_id=c3d531a6 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/c3d531a6_10-08-09-381103.jpg
2026-03-22 10:36:21,796 - EXIT                | face_id=bafdd144 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/bafdd144_10-08-12-116402.jpg
2026-03-22 10:36:21,796 - EXIT                | face_id=da723d1f | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/da723d1f_10-08-12-126193.jpg
2026-03-22 10:36:21,797 - EXIT                | face_id=abdf60fe | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/abdf60fe_10-08-12-135314.jpg
2026-03-22 10:36:21,797 - EXIT                | face_id=69c8145c | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/69c8145c_10-08-12-143998.jpg
2026-03-22 10:36:21,797 - EXIT                | face_id=6c896ce1 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/6c896ce1_10-08-12-152006.jpg
2026-03-22 10:36:21,797 - EXIT                | face_id=d67cdfdc | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/d67cdfdc_10-08-12-160927.jpg
2026-03-22 10:36:21,798 - EXIT                | face_id=d67cdfdc | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/d67cdfdc_10-08-12-169157.jpg
2026-03-22 10:36:21,798 - EXIT                | face_id=d20d9f00 | video=record_20250620_184403.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/d20d9f00_10-08-12-177146.jpg
2026-03-22 10:36:21,798 - ENTRY               | face_id=1ccb7ddd | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/1ccb7ddd_10-08-24-901495.jpg
2026-03-22 10:36:21,798 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-33-435065.jpg
2026-03-22 10:36:21,798 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-34-402598.jpg
2026-03-22 10:36:21,798 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-35-528703.jpg
2026-03-22 10:36:21,799 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-36-495382.jpg
2026-03-22 10:36:21,799 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-37-783058.jpg
2026-03-22 10:36:21,799 - ENTRY               | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/b6a1a24d_10-08-39-084401.jpg
2026-03-22 10:36:21,799 - ENTRY               | face_id=57e05757 | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/57e05757_10-08-40-549019.jpg
2026-03-22 10:36:21,799 - EXIT                | face_id=1ccb7ddd | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/1ccb7ddd_10-08-45-332852.jpg
2026-03-22 10:36:21,800 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-45-536686.jpg
2026-03-22 10:36:21,800 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-45-950110.jpg
2026-03-22 10:36:21,800 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-46-148643.jpg
2026-03-22 10:36:21,800 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-46-394044.jpg
2026-03-22 10:36:21,801 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-46-598062.jpg
2026-03-22 10:36:21,801 - EXIT                | face_id=b6a1a24d | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/b6a1a24d_10-08-46-814148.jpg
2026-03-22 10:36:21,801 - EXIT                | face_id=57e05757 | video=record_20250620_184504.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/57e05757_10-08-47-010374.jpg
2026-03-22 10:36:21,801 - ENTRY               | face_id=e310b810 | video=record_20250620_184705.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/e310b810_10-11-32-415420.jpg
2026-03-22 10:36:21,801 - EXIT                | face_id=e310b810 | video=record_20250620_184705.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/e310b810_10-11-45-768620.jpg
2026-03-22 10:36:21,802 - ENTRY               | face_id=429cc017 | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/429cc017_10-12-02-165380.jpg
2026-03-22 10:36:21,802 - ENTRY               | face_id=82bad46d | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/82bad46d_10-12-03-484613.jpg
2026-03-22 10:36:21,802 - ENTRY               | face_id=73cce3af | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/73cce3af_10-12-05-686203.jpg
2026-03-22 10:36:21,802 - ENTRY               | face_id=7adcb44f | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/7adcb44f_10-12-08-240293.jpg
2026-03-22 10:36:21,802 - ENTRY               | face_id=63bcdc5f | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/63bcdc5f_10-12-09-854597.jpg
2026-03-22 10:36:21,803 - EXIT                | face_id=429cc017 | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/429cc017_10-12-12-916913.jpg
2026-03-22 10:36:21,803 - EXIT                | face_id=82bad46d | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/82bad46d_10-12-16-326187.jpg
2026-03-22 10:36:21,803 - EXIT                | face_id=7adcb44f | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/7adcb44f_10-12-16-533812.jpg
2026-03-22 10:36:21,803 - EXIT                | face_id=63bcdc5f | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/63bcdc5f_10-12-16-927154.jpg
2026-03-22 10:36:21,804 - EXIT                | face_id=73cce3af | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/exits/2026-03-22/73cce3af_10-12-17-149280.jpg
2026-03-22 10:36:21,804 - ENTRY               | face_id=8243f48f | video=record_20250620_184807.mp4 | img=/content/face_tracker/logs/entrys/2026-03-22/8243f48f_10-12-25-918305.jpg
